YEAR,MO,DY,HR,TWL
2018,8,24,19,3315
2018,8,24,20,3395
2018,8,24,21,3545
2018,8,24,22,3663
2018,8,24,23,3775
2018,8,25,0,3903
2018,8,25,1,3955
2018,8,25,2,3929
2018,8,25,3,3792
2018,8,25,4,3646
2018,8,25,5,3527
2018,8,25,6,3436
2018,8,25,7,3400
2018,8,25,8,3455
2018,8,25,9,3579
2018,8,25,10,3692
2018,8,25,11,3798
2018,8,25,12,3896
2018,8,25,13,3937
2018,8,25,14,3901
2018,8,25,15,3749
2018,8,25,16,3638
2018,8,25,17,3504
2018,8,25,18,3305
2018,8,25,19,3269
2018,8,25,20,3289
2018,8,25,21,3392
2018,8,25,22,3531
2018,8,25,23,3653
2018,8,26,0,3779
2018,8,26,1,3869
2018,8,26,2,3890
2018,8,26,3,3796
2018,8,26,4,3630
2018,8,26,5,3488
2018,8,26,6,3377
2018,8,26,7,3307
2018,8,26,8,3296
2018,8,26,9,3388
2018,8,26,10,3526
2018,8,26,11,3648
2018,8,26,12,3753
2018,8,26,13,3849
2018,8,26,14,3887
2018,8,26,15,3828
2018,8,26,16,3663
2018,8,26,17,3519
2018,8,26,18,3386
2018,8,26,19,3290
2018,8,26,20,3253
2018,8,26,21,3335
2018,8,26,22,3468
2018,8,26,23,3604
2018,8,27,0,3748
2018,8,27,1,3875
2018,8,27,2,3960
2018,8,27,3,3940
2018,8,27,4,3801
2018,8,27,5,3646
2018,8,27,6,3505
2018,8,27,7,3399
2018,8,27,8,3327
2018,8,27,9,3364
2018,8,27,10,3480
2018,8,27,11,3619
2018,8,27,12,3736
2018,8,27,13,3839
2018,8,27,14,3924
2018,8,27,15,3917
2018,8,27,16,3793
2018,8,27,17,3643
2018,8,27,18,3509
2018,8,27,19,3386
2018,8,27,20,3291
2018,8,27,21,3286
2018,8,27,22,3383
2018,8,27,23,3538
2018,8,28,0,3685
2018,8,28,1,3816
2018,8,28,2,3910
2018,8,28,3,3983
2018,8,28,4,3867
2018,8,28,5,3730
2018,8,28,6,3559
2018,8,28,7,3437
2018,8,28,8,3339
2018,8,28,9,3308
2018,8,28,10,3373
2018,8,28,11,3509
2018,8,28,12,3660
2018,8,28,13,3778
2018,8,28,14,3901
2018,8,28,15,3956
2018,8,28,16,3896
2018,8,28,17,3744
2018,8,28,18,3600
2018,8,28,19,3462
2018,8,28,20,3349
2018,8,28,21,3305
2018,8,28,22,3350
2018,8,28,23,3476
2018,8,29,0,3618
2018,8,29,1,3748
2018,8,29,2,3874
2018,8,29,3,3959
2018,8,29,4,3948
2018,8,29,5,3844
2018,8,29,6,3661
2018,8,29,7,3529
2018,8,29,8,3415
2018,8,29,9,3352
2018,8,29,10,3361
2018,8,29,11,3466
2018,8,29,12,3611
2018,8,29,13,3738
2018,8,29,14,3876
2018,8,29,15,3966
2018,8,29,16,3986
2018,8,29,17,3900
2018,8,29,18,3736
2018,8,29,19,3608
2018,8,29,20,3473
2018,8,29,21,3366
2018,8,29,22,3371
2018,8,29,23,3437
2018,8,30,0,3577
2018,8,30,1,3697
2018,8,30,2,3837
2018,8,30,3,3945
2018,8,30,4,4032
2018,8,30,5,3911
2018,8,30,6,3790
2018,8,30,7,3635
2018,8,30,8,3502
2018,8,30,9,3392
2018,8,30,10,3342
2018,8,30,11,3387
2018,8,30,12,3494
2018,8,30,13,3645
2018,8,30,14,3760
2018,8,30,15,3932
2018,8,30,16,3984
2018,8,30,17,3940
2018,8,30,18,3833
2018,8,30,19,3698
2018,8,30,20,3548
2018,8,30,21,3428
2018,8,30,22,3371
2018,8,30,23,3378
2018,8,31,0,3480
2018,8,31,1,3627
2018,8,31,2,3739
2018,8,31,3,3855
2018,8,31,4,3955
2018,8,31,5,3973
2018,8,31,6,3828
2018,8,31,7,3685
2018,8,31,8,3544
2018,8,31,9,3421
2018,8,31,10,3338
2018,8,31,11,3323
2018,8,31,12,3372
2018,8,31,13,3505
2018,8,31,14,3647
2018,8,31,15,3773
2018,8,31,16,3895
2018,8,31,17,3950
2018,8,31,18,3911
2018,8,31,19,3772
2018,8,31,20,3636
2018,8,31,21,3520
2018,8,31,22,3423
2018,8,31,23,3382
2018,9,1,0,3413
2018,9,1,1,3527
2018,9,1,2,3647
2018,9,1,3,3768
2018,9,1,4,3871
2018,9,1,5,3934
2018,9,1,6,3920
2018,9,1,7,3766
2018,9,1,8,3626
2018,9,1,9,3498
2018,9,1,10,3372
2018,9,1,11,3303
2018,9,1,12,3304
2018,9,1,13,3376
2018,9,1,14,3512
2018,9,1,15,3641
2018,9,1,16,3781
2018,9,1,17,3877
2018,9,1,18,3925
2018,9,1,19,3889
2018,9,1,20,3734
2018,9,1,21,3599
2018,9,1,22,3493
2018,9,1,23,3405
2018,9,2,0,3374
2018,9,2,1,3442
2018,9,2,2,3537
2018,9,2,3,3671
2018,9,2,4,3777
2018,9,2,5,3864
2018,9,2,6,3923
2018,9,2,7,3871
2018,9,2,8,3741
2018,9,2,9,3611
2018,9,2,10,3491
2018,9,2,11,3385
2018,9,2,12,3330
2018,9,2,13,3311
2018,9,2,14,3402
2018,9,2,15,3601
2018,9,2,16,3711
2018,9,2,17,3811
2018,9,2,18,3896
2018,9,2,19,3947
2018,9,2,20,3906
2018,9,2,21,3742
2018,9,2,22,3636
2018,9,2,23,3539
2018,9,3,0,3475
2018,9,3,1,3460
2018,9,3,2,3504
2018,9,3,3,3600
2018,9,3,4,3759
2018,9,3,5,3826
2018,9,3,6,3916
2018,9,3,7,3960
2018,9,3,8,3937
2018,9,3,9,3786
2018,9,3,10,3696
2018,9,3,11,3597
2018,9,3,12,3522
2018,9,3,13,3543
2018,9,3,14,3544
2018,9,3,15,3626
2018,9,3,16,3781
2018,9,3,17,3882
2018,9,3,18,3953
2018,9,3,19,4003
2018,9,3,20,3965
2018,9,3,21,3885
2018,9,3,22,3759
2018,9,3,23,3635
2018,9,4,0,3515
2018,9,4,1,3436
2018,9,4,2,3412
2018,9,4,3,3468
2018,9,4,4,3570
2018,9,4,5,3705
2018,9,4,6,3799
2018,9,4,7,3881
2018,9,4,8,3912
2018,9,4,9,3847
2018,9,4,10,3717
2018,9,4,11,3584
2018,9,4,12,3465
2018,9,4,13,3368
2018,9,4,14,3300
2018,9,4,15,3305
2018,9,4,16,3393
2018,9,4,17,3548
2018,9,4,18,3675
2018,9,4,19,3789
2018,9,4,20,3887
2018,9,4,21,3938
2018,9,4,22,3888
2018,9,4,23,3753
2018,9,5,0,3629
2018,9,5,1,3524
2018,9,5,2,3441
2018,9,5,3,3415
2018,9,5,4,3470
2018,9,5,5,3585
2018,9,5,6,3710
2018,9,5,7,3815
2018,9,5,8,3909
2018,9,5,9,3980
2018,9,5,10,3953
2018,9,5,11,3815
2018,9,5,12,3669
2018,9,5,13,3526
2018,9,5,14,3402
2018,9,5,15,3332
2018,9,5,16,3338
2018,9,5,17,3438
2018,9,5,18,3597
2018,9,5,19,3721
2018,9,5,20,3847
2018,9,5,21,3959
2018,9,5,22,4018
2018,9,5,23,3982
2018,9,6,0,3836
2018,9,6,1,3687
2018,9,6,2,3571
2018,9,6,3,3465
2018,9,6,4,3427
2018,9,6,5,3468
2018,9,6,6,3581
2018,9,6,7,3719
2018,9,6,8,3836
2018,9,6,9,3945
2018,9,6,10,4018
2018,9,6,11,4008
2018,9,6,12,3852
2018,9,6,13,3682
2018,9,6,14,3526
2018,9,6,15,3405
2018,9,6,16,3307
2018,9,6,17,3305
2018,9,6,18,3389
2018,9,6,19,3541
2018,9,6,20,3692
2018,9,6,21,3826
2018,9,6,22,3956
2018,9,6,23,4022
2018,9,7,0,3986
2018,9,7,1,3805
2018,9,7,2,3645
2018,9,7,3,3503
2018,9,7,4,3406
2018,9,7,5,3358
2018,9,7,6,3394
2018,9,7,7,3510
2018,9,7,8,3664
2018,9,7,9,3794
2018,9,7,10,3923
2018,9,7,11,4021
2018,9,7,12,4006
2018,9,7,13,3849
2018,9,7,14,3659
2018,9,7,15,3503
2018,9,7,16,3371
2018,9,7,17,3281
2018,9,7,18,3273
2018,9,7,19,3368
2018,9,7,20,3554
2018,9,7,21,3721
2018,9,7,22,3881
2018,9,7,23,4024
2018,9,8,0,4102
2018,9,8,1,4038
2018,9,8,2,3854
2018,9,8,3,3674
2018,9,8,4,3528
2018,9,8,5,3405
2018,9,8,6,3350
2018,9,8,7,3379
2018,9,8,8,3518
2018,9,8,9,3709
2018,9,8,10,3860
2018,9,8,11,3986
2018,9,8,12,4077
2018,9,8,13,4064
2018,9,8,14,3894
2018,9,8,15,3692
2018,9,8,16,3528
2018,9,8,17,3381
2018,9,8,18,3277
2018,9,8,19,3255
2018,9,8,20,3361
2018,9,8,21,3582
2018,9,8,22,3743
2018,9,8,23,3893
2018,9,9,0,4048
2018,9,9,1,4093
2018,9,9,2,4019
2018,9,9,3,3808
2018,9,9,4,3624
2018,9,9,5,3479
2018,9,9,6,3340
2018,9,9,7,3283
2018,9,9,8,3353
2018,9,9,9,3520
2018,9,9,10,3716
2018,9,9,11,3882
2018,9,9,12,4036
2018,9,9,13,4143
2018,9,9,14,4138
2018,9,9,15,3950
2018,9,9,16,3744
2018,9,9,17,3581
2018,9,9,18,3452
2018,9,9,19,3329
2018,9,9,20,3333
2018,9,9,21,3436
2018,9,9,22,3639
2018,9,9,23,3827
2018,9,10,0,3991
2018,9,10,1,4128
2018,9,10,2,4166
2018,9,10,3,4027
2018,9,10,4,3810
2018,9,10,5,3628
2018,9,10,6,3451
2018,9,10,7,3324
2018,9,10,8,3271
2018,9,10,9,3340
2018,9,10,10,3492
2018,9,10,11,3696
2018,9,10,12,3865
2018,9,10,13,4024
2018,9,10,14,4125
2018,9,10,15,4093
2018,9,10,16,3882
2018,9,10,17,3678
2018,9,10,18,3508
2018,9,10,19,3360
2018,9,10,20,3271
2018,9,10,21,3285
2018,9,10,22,3415
2018,9,10,23,3626
2018,9,11,0,3806
2018,9,11,1,3963
2018,9,11,2,4082
2018,9,11,3,4103
2018,9,11,4,3948
2018,9,11,5,3734
2018,9,11,6,3550
2018,9,11,7,3400
2018,9,11,8,3285
2018,9,11,9,3259
2018,9,11,10,3357
2018,9,11,11,3540
2018,9,11,12,3740
2018,9,11,13,3914
2018,9,11,14,4072
2018,9,11,15,4148
2018,9,11,16,4082
2018,9,11,17,3872
2018,9,11,18,3685
2018,9,11,19,3527
2018,9,11,20,3384
2018,9,11,21,3312
2018,9,11,22,3359
2018,9,11,23,3507
2018,9,12,0,3704
2018,9,12,1,3869
2018,9,12,2,4022
2018,9,12,3,4123
2018,9,12,4,4094
2018,9,12,5,3909
2018,9,12,6,3716
2018,9,12,7,3555
2018,9,12,8,3404
2018,9,12,9,3314
2018,9,12,10,3301
2018,9,12,11,3407
2018,9,12,12,3602
2018,9,12,13,3781
2018,9,12,14,3947
2018,9,12,15,4086
2018,9,12,16,4145
2018,9,12,17,4033
2018,9,12,18,3832
2018,9,12,19,3658
2018,9,12,20,3514
2018,9,12,21,3398
2018,9,12,22,3356
2018,9,12,23,3423
2018,9,13,0,3580
2018,9,13,1,3747
2018,9,13,2,3894
2018,9,13,3,4025
2018,9,13,4,4099
2018,9,13,5,4024
2018,9,13,6,3842
2018,9,13,7,3680
2018,9,13,8,3529
2018,9,13,9,3391
2018,9,13,10,3327
2018,9,13,11,3345
2018,9,13,12,3461
2018,9,13,13,3622
2018,9,13,14,3774
2018,9,13,15,3904
2018,9,13,16,4025
2018,9,13,17,4049
2018,9,13,18,3961
2018,9,13,19,3770
2018,9,13,20,3620
2018,9,13,21,3489
2018,9,13,22,3396
2018,9,13,23,3381
2018,9,14,0,3461
2018,9,14,1,3613
2018,9,14,2,3756
2018,9,14,3,3884
2018,9,14,4,3981
2018,9,14,5,4021
2018,9,14,6,3906
2018,9,14,7,3766
2018,9,14,8,3613
2018,9,14,9,3476
2018,9,14,10,3367
2018,9,14,11,3317
2018,9,14,12,3356
2018,9,14,13,3469
2018,9,14,14,3642
2018,9,14,15,3792
2018,9,14,16,3922
2018,9,14,17,4015
2018,9,14,18,4019
2018,9,14,19,3873
2018,9,14,20,3741
2018,9,14,21,3616
2018,9,14,22,3500
2018,9,14,23,3428
2018,9,15,0,3414
2018,9,15,1,3485
2018,9,15,2,3601
2018,9,15,3,3730
2018,9,15,4,3837
2018,9,15,5,3923
2018,9,15,6,3935
2018,9,15,7,3836
2018,9,15,8,3695
2018,9,15,9,3572
2018,9,15,10,3450
2018,9,15,11,3363
2018,9,15,12,3323
2018,9,15,13,3353
2018,9,15,14,3471
2018,9,15,15,3623
2018,9,15,16,3742
2018,9,15,17,3857
2018,9,15,18,3931
2018,9,15,19,3923
2018,9,15,20,3812
2018,9,15,21,3674
2018,9,15,22,3570
2018,9,15,23,3471
2018,9,16,0,3395
2018,9,16,1,3408
2018,9,16,2,3478
2018,9,16,3,3592
2018,9,16,4,3714
2018,9,16,5,3819
2018,9,16,6,3880
2018,9,16,7,3872
2018,9,16,8,3778
2018,9,16,9,3664
2018,9,16,10,3547
2018,9,16,11,3444
2018,9,16,12,3365
2018,9,16,13,3327
2018,9,16,14,3375
2018,9,16,15,3491
2018,9,16,16,3623
2018,9,16,17,3734
2018,9,16,18,3840
2018,9,16,19,3895
2018,9,16,20,3863
2018,9,16,21,3754
2018,9,16,22,3642
2018,9,16,23,3556
2018,9,17,0,3469
2018,9,17,1,3430
2018,9,17,2,3421
2018,9,17,3,3493
2018,9,17,4,3612
2018,9,17,5,3709
2018,9,17,6,3792
2018,9,17,7,3840
2018,9,17,8,3818
2018,9,17,9,3716
2018,9,17,10,3596
2018,9,17,11,3488
2018,9,17,12,3386
2018,9,17,13,3304
2018,9,17,14,3291
2018,9,17,15,3346
2018,9,17,16,3450
2018,9,17,17,3562
2018,9,17,18,3663
2018,9,17,19,3752
2018,9,17,20,3806
2018,9,17,21,3779
2018,9,17,22,3694
2018,9,17,23,3585
2018,9,18,0,3495
2018,9,18,1,3413
2018,9,18,2,3369
2018,9,18,3,3396
2018,9,18,4,3465
2018,9,18,5,3569
2018,9,18,6,3657
2018,9,18,7,3744
2018,9,18,8,3784
2018,9,18,9,3778
2018,9,18,10,3682
2018,9,18,11,3577
2018,9,18,12,3474
2018,9,18,13,3366
2018,9,18,14,3311
2018,9,18,15,3286
2018,9,18,16,3337
2018,9,18,17,3450
2018,9,18,18,3564
2018,9,18,19,3654
2018,9,18,20,3742
2018,9,18,21,3778
2018,9,18,22,3762
2018,9,18,23,3677
2018,9,19,0,3569
2018,9,19,1,3470
2018,9,19,2,3391
2018,9,19,3,3346
2018,9,19,4,3352
2018,9,19,5,3418
2018,9,19,6,3523
2018,9,19,7,3596
2018,9,19,8,3670
2018,9,19,9,3717
2018,9,19,10,3708
2018,9,19,11,3623
2018,9,19,12,3515
2018,9,19,13,3412
2018,9,19,14,3325
2018,9,19,15,3258
2018,9,19,16,3254
2018,9,19,17,3310
2018,9,19,18,3420
2018,9,19,19,3530
2018,9,19,20,3628
2018,9,19,21,3701
2018,9,19,22,3745
2018,9,19,23,3727
2018,9,20,0,3635
2018,9,20,1,3522
2018,9,20,2,3431
2018,9,20,3,3342
2018,9,20,4,3290
2018,9,20,5,3301
2018,9,20,6,3365
2018,9,20,7,3470
2018,9,20,8,3567
2018,9,20,9,3651
2018,9,20,10,3692
2018,9,20,11,3661
2018,9,20,12,3575
2018,9,20,13,3453
2018,9,20,14,3356
2018,9,20,15,3258
2018,9,20,16,3195
2018,9,20,17,3191
2018,9,20,18,3254
2018,9,20,19,3366
2018,9,20,20,3477
2018,9,20,21,3567
2018,9,20,22,3668
2018,9,20,23,3713
2018,9,21,0,3682
2018,9,21,1,3570
2018,9,21,2,3453
2018,9,21,3,3354
2018,9,21,4,3268
2018,9,21,5,3232
2018,9,21,6,3267
2018,9,21,7,3361
2018,9,21,8,3485
2018,9,21,9,3572
2018,9,21,10,3671
2018,9,21,11,3705
2018,9,21,12,3676
2018,9,21,13,3562
2018,9,21,14,3446
2018,9,21,15,3336
2018,9,21,16,3238
2018,9,21,17,3185
2018,9,21,18,3203
2018,9,21,19,3284
2018,9,21,20,3420
2018,9,21,21,3540
2018,9,21,22,3657
2018,9,21,23,3761
2018,9,22,0,3777
2018,9,22,1,3684
2018,9,22,2,3565
2018,9,22,3,3445
2018,9,22,4,3335
2018,9,22,5,3243
2018,9,22,6,3220
2018,9,22,7,3270
2018,9,22,8,3373
2018,9,22,9,3492
2018,9,22,10,3587
2018,9,22,11,3663
2018,9,22,12,3702
2018,9,22,13,3642
2018,9,22,14,3514
2018,9,22,15,3387
2018,9,22,16,3276
2018,9,22,17,3178
2018,9,22,18,3139
2018,9,22,19,3163
2018,9,22,20,3271
2018,9,22,21,3410
2018,9,22,22,3534
2018,9,22,23,3677
2018,9,23,0,3757
2018,9,23,1,3766
2018,9,23,2,3651
2018,9,23,3,3505
2018,9,23,4,3392
2018,9,23,5,3283
2018,9,23,6,3221
2018,9,23,7,3231
2018,9,23,8,3318
2018,9,23,9,3462
2018,9,23,10,3584
2018,9,23,11,3710
2018,9,23,12,3795
2018,9,23,13,3807
2018,9,23,14,3703
2018,9,23,15,3547
2018,9,23,16,3423
2018,9,23,17,3312
2018,9,23,18,3225
2018,9,23,19,3201
2018,9,23,20,3259
2018,9,23,21,3387
2018,9,23,22,3530
2018,9,23,23,3659
2018,9,24,0,3783
2018,9,24,1,3844
2018,9,24,2,3794
2018,9,24,3,3644
2018,9,24,4,3500
2018,9,24,5,3376
2018,9,24,6,3275
2018,9,24,7,3228
2018,9,24,8,3264
2018,9,24,9,3392
2018,9,24,10,3535
2018,9,24,11,3654
2018,9,24,12,3783
2018,9,24,13,3859
2018,9,24,14,3861
2018,9,24,15,3731
2018,9,24,16,3559
2018,9,24,17,3431
2018,9,24,18,3313
2018,9,24,19,3235
2018,9,24,20,3242
2018,9,24,21,3328
2018,9,24,22,3483
2018,9,24,23,3629
2018,9,25,0,3764
2018,9,25,1,3873
2018,9,25,2,3893
2018,9,25,3,3784
2018,9,25,4,3621
2018,9,25,5,3460
2018,9,25,6,3337
2018,9,25,7,3248
2018,9,25,8,3222
2018,9,25,9,3301
2018,9,25,10,3446
2018,9,25,11,3601
2018,9,25,12,3742
2018,9,25,13,3848
2018,9,25,14,3903
2018,9,25,15,3835
2018,9,25,16,3665
2018,9,25,17,3520
2018,9,25,18,3402
2018,9,25,19,3280
2018,9,25,20,3227
2018,9,25,21,3245
2018,9,25,22,3364
2018,9,25,23,3534
2018,9,26,0,3672
2018,9,26,1,3786
2018,9,26,2,3856
2018,9,26,3,3819
2018,9,26,4,3662
2018,9,26,5,3504
2018,9,26,6,3362
2018,9,26,7,3242
2018,9,26,8,3175
2018,9,26,9,3197
2018,9,26,10,3318
2018,9,26,11,3482
2018,9,26,12,3615
2018,9,26,13,3752
2018,9,26,14,3859
2018,9,26,15,3885
2018,9,26,16,3774
2018,9,26,17,3603
2018,9,26,18,3455
2018,9,26,19,3335
2018,9,26,20,3251
2018,9,26,21,3226
2018,9,26,22,3306
2018,9,26,23,3445
2018,9,27,0,3589
2018,9,27,1,3730
2018,9,27,2,3854
2018,9,27,3,3903
2018,9,27,4,3815
2018,9,27,5,3629
2018,9,27,6,3477
2018,9,27,7,3331
2018,9,27,8,3216
2018,9,27,9,3168
2018,9,27,10,3219
2018,9,27,11,3348
2018,9,27,12,3516
2018,9,27,13,3671
2018,9,27,14,3813
2018,9,27,15,3899
2018,9,27,16,3895
2018,9,27,17,3746
2018,9,27,18,3571
2018,9,27,19,3423
2018,9,27,20,3296
2018,9,27,21,3218
2018,9,27,22,3231
2018,9,27,23,3346
2018,9,28,0,3513
2018,9,28,1,3648
2018,9,28,2,3779
2018,9,28,3,3871
2018,9,28,4,3875
2018,9,28,5,3746
2018,9,28,6,3578
2018,9,28,7,3439
2018,9,28,8,3306
2018,9,28,9,3211
2018,9,28,10,3204
2018,9,28,11,3291
2018,9,28,12,3426
2018,9,28,13,3581
2018,9,28,14,3727
2018,9,28,15,3863
2018,9,28,16,3918
2018,9,28,17,3870
2018,9,28,18,3705
2018,9,28,19,3547
2018,9,28,20,3422
2018,9,28,21,3309
2018,9,28,22,3265
2018,9,28,23,3316
2018,9,29,0,3435
2018,9,29,1,3564
2018,9,29,2,3690
2018,9,29,3,3804
2018,9,29,4,3838
2018,9,29,5,3790
2018,9,29,6,3638
2018,9,29,7,3474
2018,9,29,8,3343
2018,9,29,9,3234
2018,9,29,10,3168
2018,9,29,11,3212
2018,9,29,12,3313
2018,9,29,13,3459
2018,9,29,14,3593
2018,9,29,15,3743
2018,9,29,16,3826
2018,9,29,17,3870
2018,9,29,18,3776
2018,9,29,19,3618
2018,9,29,20,3477
2018,9,29,21,3360
2018,9,29,22,3287
2018,9,29,23,3276
2018,9,30,0,3330
2018,9,30,1,3469
2018,9,30,2,3598
2018,9,30,3,3714
2018,9,30,4,3822
2018,9,30,5,3873
2018,9,30,6,3774
2018,9,30,7,3627
2018,9,30,8,3494
2018,9,30,9,3367
2018,9,30,10,3263
2018,9,30,11,3221
2018,9,30,12,3250
2018,9,30,13,3372
2018,9,30,14,3527
2018,9,30,15,3661
2018,9,30,16,3805
2018,9,30,17,3899
2018,9,30,18,3887
2018,9,30,19,3789
2018,9,30,20,3652
2018,9,30,21,3517
2018,9,30,22,3418
2018,9,30,23,3343
2018,10,1,0,3332
2018,10,1,1,3413
2018,10,1,2,3543
2018,10,1,3,3659
2018,10,1,4,3776
2018,10,1,5,3866
2018,10,1,6,3854
2018,10,1,7,3771
2018,10,1,8,3624
2018,10,1,9,3498
2018,10,1,10,3373
2018,10,1,11,3270
2018,10,1,12,3237
2018,10,1,13,3288
2018,10,1,14,3405
2018,10,1,15,3549
2018,10,1,16,3670
2018,10,1,17,3794
2018,10,1,18,3867
2018,10,1,19,3878
2018,10,1,20,3777
2018,10,1,21,3638
2018,10,1,22,3523
2018,10,1,23,3427
2018,10,2,0,3361
2018,10,2,1,3376
2018,10,2,2,3438
2018,10,2,3,3554
2018,10,2,4,3676
2018,10,2,5,3773
2018,10,2,6,3843
2018,10,2,7,3866
2018,10,2,8,3786
2018,10,2,9,3650
2018,10,2,10,3515
2018,10,2,11,3403
2018,10,2,12,3307
2018,10,2,13,3266
2018,10,2,14,3322
2018,10,2,15,3433
2018,10,2,16,3565
2018,10,2,17,3701
2018,10,2,18,3832
2018,10,2,19,3903
2018,10,2,20,3919
2018,10,2,21,3825
2018,10,2,22,3708
2018,10,2,23,3590
2018,10,3,0,3493
2018,10,3,1,3429
2018,10,3,2,3435
2018,10,3,3,3505
2018,10,3,4,3628
2018,10,3,5,3738
2018,10,3,6,3845
2018,10,3,7,3929
2018,10,3,8,3959
2018,10,3,9,3880
2018,10,3,10,3746
2018,10,3,11,3608
2018,10,3,12,3485
2018,10,3,13,3388
2018,10,3,14,3347
2018,10,3,15,3382
2018,10,3,16,3485
2018,10,3,17,3622
2018,10,3,18,3746
2018,10,3,19,3875
2018,10,3,20,3959
2018,10,3,21,3970
2018,10,3,22,3910
2018,10,3,23,3771
2018,10,4,0,3634
2018,10,4,1,3510
2018,10,4,2,3442
2018,10,4,3,3435
2018,10,4,4,3496
2018,10,4,5,3623
2018,10,4,6,3738
2018,10,4,7,3857
2018,10,4,8,3947
2018,10,4,9,3984
2018,10,4,10,3928
2018,10,4,11,3797
2018,10,4,12,3673
2018,10,4,13,3536
2018,10,4,14,3431
2018,10,4,15,3375
2018,10,4,16,3397
2018,10,4,17,3485
2018,10,4,18,3630
2018,10,4,19,3750
2018,10,4,20,3874
2018,10,4,21,3968
2018,10,4,22,3987
2018,10,4,23,3936
2018,10,5,0,3786
2018,10,5,1,3644
2018,10,5,2,3511
2018,10,5,3,3412
2018,10,5,4,3380
2018,10,5,5,3438
2018,10,5,6,3562
2018,10,5,7,3707
2018,10,5,8,3835
2018,10,5,9,3943
2018,10,5,10,4006
2018,10,5,11,3967
2018,10,5,12,3842
2018,10,5,13,3672
2018,10,5,14,3525
2018,10,5,15,3397
2018,10,5,16,3326
2018,10,5,17,3353
2018,10,5,18,3455
2018,10,5,19,3610
2018,10,5,20,3744
2018,10,5,21,3880
2018,10,5,22,4001
2018,10,5,23,4048
2018,10,6,0,4000
2018,10,6,1,3823
2018,10,6,2,3651
2018,10,6,3,3510
2018,10,6,4,3404
2018,10,6,5,3373
2018,10,6,6,3439
2018,10,6,7,3577
2018,10,6,8,3735
2018,10,6,9,3873
2018,10,6,10,4005
2018,10,6,11,4071
2018,10,6,12,4040
2018,10,6,13,3887
2018,10,6,14,3715
2018,10,6,15,3561
2018,10,6,16,3414
2018,10,6,17,3336
2018,10,6,18,3345
2018,10,6,19,3449
2018,10,6,20,3615
2018,10,6,21,3769
2018,10,6,22,3921
2018,10,6,23,4035
2018,10,7,0,4060
2018,10,7,1,3963
2018,10,7,2,3797
2018,10,7,3,3615
2018,10,7,4,3466
2018,10,7,5,3355
2018,10,7,6,3325
2018,10,7,7,3393
2018,10,7,8,3549
2018,10,7,9,3725
2018,10,7,10,3885
2018,10,7,11,4029
2018,10,7,12,4110
2018,10,7,13,4068
2018,10,7,14,3884
2018,10,7,15,3703
2018,10,7,16,3541
2018,10,7,17,3409
2018,10,7,18,3339
2018,10,7,19,3359
2018,10,7,20,3487
2018,10,7,21,3685
2018,10,7,22,3852
2018,10,7,23,4021
2018,10,8,0,4128
2018,10,8,1,4151
2018,10,8,2,4022
2018,10,8,3,3819
2018,10,8,4,3647
2018,10,8,5,3486
2018,10,8,6,3396
2018,10,8,7,3378
2018,10,8,8,3468
2018,10,8,9,3634
2018,10,8,10,3815
2018,10,8,11,3970
2018,10,8,12,4121
2018,10,8,13,4190
2018,10,8,14,4113
2018,10,8,15,3921
2018,10,8,16,3737
2018,10,8,17,3561
2018,10,8,18,3424
2018,10,8,19,3352
2018,10,8,20,3381
2018,10,8,21,3512
2018,10,8,22,3713
2018,10,8,23,3885
2018,10,9,0,4039
2018,10,9,1,4138
2018,10,9,2,4114
2018,10,9,3,3945
2018,10,9,4,3756
2018,10,9,5,3589
2018,10,9,6,3434
2018,10,9,7,3337
2018,10,9,8,3319
2018,10,9,9,3426
2018,10,9,10,3613
2018,10,9,11,3802
2018,10,9,12,3973
2018,10,9,13,4112
2018,10,9,14,4162
2018,10,9,15,4067
2018,10,9,16,3854
2018,10,9,17,3680
2018,10,9,18,3512
2018,10,9,19,3380
2018,10,9,20,3328
2018,10,9,21,3381
2018,10,9,22,3540
2018,10,9,23,3735
2018,10,10,0,3895
2018,10,10,1,4034
2018,10,10,2,4092
2018,10,10,3,4016
2018,10,10,4,3833
2018,10,10,5,3665
2018,10,10,6,3476
2018,10,10,7,3324
2018,10,10,8,3240
2018,10,10,9,3238
2018,10,10,10,3359
2018,10,10,11,3552
2018,10,10,12,3729
2018,10,10,13,3890
2018,10,10,14,4007
2018,10,10,15,4030
2018,10,10,16,3888
2018,10,10,17,3699
2018,10,10,18,3544
2018,10,10,19,3387
2018,10,10,20,3277
2018,10,10,21,3234
2018,10,10,22,3310
2018,10,10,23,3486
2018,10,11,0,3663
2018,10,11,1,3813
2018,10,11,2,3927
2018,10,11,3,3969
2018,10,11,4,3864
2018,10,11,5,3688
2018,10,11,6,3526
2018,10,11,7,3367
2018,10,11,8,3233
2018,10,11,9,3174
2018,10,11,10,3205
2018,10,11,11,3328
2018,10,11,12,3522
2018,10,11,13,3691
2018,10,11,14,3850
2018,10,11,15,3957
2018,10,11,16,3949
2018,10,11,17,3808
2018,10,11,18,3613
2018,10,11,19,3470
2018,10,11,20,3321
2018,10,11,21,3217
2018,10,11,22,3227
2018,10,11,23,3318
2018,10,12,0,3486
2018,10,12,1,3631
2018,10,12,2,3760
2018,10,12,3,3848
2018,10,12,4,3859
2018,10,12,5,3726
2018,10,12,6,3564
2018,10,12,7,3422
